,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
163,2008,Ｊ１,第８節第１日,04/26(土),13:04,清水,1-0,Ｆ東京,日本平,14145,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ静岡
164,2008,Ｊ１,第８節第１日,04/26(土),13:33,札幌,0-1,新潟,札幌ド,13055,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／札幌テレビ
165,2008,Ｊ１,第８節第１日,04/26(土),14:05,東京Ｖ,2-0,名古屋,味スタ,11997,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／日本テレビ（録）
166,2008,Ｊ１,第８節第１日,04/26(土),14:05,大分,1-0,横浜FM,九石ド,16433,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ大分
167,2008,Ｊ１,第８節第１日,04/26(土),16:04,京都,0-4,浦和,西京極,19680,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＫＢＳ京都（録）
168,2008,Ｊ１,第８節第１日,04/26(土),19:03,千葉,1-2,磐田,フクアリ,13083,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
169,2008,Ｊ１,第８節第１日,04/26(土),19:04,川崎Ｆ,3-2,柏,等々力,14426,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
170,2008,Ｊ２,第９節第１日,04/26(土),13:03,横浜FC,1-1,Ｃ大阪,ニッパ球,4316,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
171,2008,Ｊ２,第９節第１日,04/26(土),13:03,鳥栖,2-1,徳島,ベアスタ,4487,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
172,2008,Ｊ２,第９節第１日,04/26(土),13:04,山形,0-0,福岡,ＮＤスタ,3012,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビユー山形
173,2008,Ｊ２,第９節第１日,04/26(土),14:03,甲府,1-0,愛媛,小瀬,8305,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／山梨放送
174,2008,Ｊ２,第９節第１日,04/26(土),15:03,熊本,1-2,広島,熊本,5822,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ熊本
175,2008,Ｊ２,第９節第１日,04/26(土),16:03,湘南,4-2,岐阜,平塚,3543,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
176,2008,Ｊ２,第９節第１日,04/26(土),16:04,仙台,3-3,水戸,ユアスタ,11755,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
177,2008,Ｊ１,第８節第２日,04/27(日),16:00,大宮,1-1,鹿島,ＮＡＣＫ,11884,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
178,2008,Ｊ１,第８節第２日,04/27(日),16:04,神戸,2-1,Ｇ大阪,ホムスタ,19014,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ神戸
179,2008,Ｊ１,第９節第１日,04/29(火・祝),14:04,柏,0-2,清水,柏,11012,スカパー！・ｅ２（ＴＢＳチャンネル）／千葉テレビ／ＢＳ－ｉ
180,2008,Ｊ１,第９節第１日,04/29(火・祝),14:04,磐田,2-0,京都,ヤマハ,11642,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／静岡放送
181,2008,Ｊ１,第９節第１日,04/29(火・祝),15:04,新潟,0-0,東京Ｖ,東北電ス,35788,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟放送
182,2008,Ｊ１,第９節第１日,04/29(火・祝),16:00,浦和,4-2,札幌,埼玉,48031,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉
183,2008,Ｊ１,第９節第１日,04/29(火・祝),16:04,Ｆ東京,1-0,大分,味スタ,20283,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＴＯＫＹＯ　ＭＸ（録）
184,2008,Ｊ１,第９節第１日,04/29(火・祝),19:03,名古屋,1-2,川崎Ｆ,瑞穂陸,15061,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
185,2008,Ｊ１,第９節第１日,04/29(火・祝),19:04,横浜FM,3-0,千葉,日産ス,20220,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
186,2008,Ｊ２,第１０節第１日,04/29(火・祝),13:04,山形,1-0,湘南,ＮＤスタ,4787,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
187,2008,Ｊ２,第１０節第１日,04/29(火・祝),13:04,水戸,1-3,岐阜,笠松,1971,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
188,2008,Ｊ２,第１０節第１日,04/29(火・祝),13:04,徳島,1-4,広島,鳴門大塚,7254,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
189,2008,Ｊ２,第１０節第１日,04/29(火・祝),14:04,熊本,2-1,甲府,熊本,4464,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／熊本朝日放送
190,2008,Ｊ２,第１０節第１日,04/29(火・祝),14:05,仙台,3-0,鳥栖,ユアスタ,13461,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／東北放送（録）
191,2008,Ｊ２,第１０節第１日,04/29(火・祝),16:03,福岡,1-1,草津,レベスタ,6432,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
192,2008,Ｊ２,第１０節第１日,04/29(火・祝),17:04,愛媛,1-4,Ｃ大阪,ニンスタ,3782,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
193,2008,Ｊ１,第９節第２日,04/30(水),19:03,Ｇ大阪,2-3,大宮,万博,10081,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
194,2008,Ｊ１,第９節第２日,04/30(水),19:04,鹿島,2-2,神戸,カシマ,10221,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
195,2008,Ｊ１,第１０節第１日,05/03(土・祝),13:04,京都,1-0,札幌,西京極,12467,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）
196,2008,Ｊ１,第１０節第１日,05/03(土・祝),13:05,大分,3-1,新潟,九石ド,19273,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
197,2008,Ｊ１,第１０節第１日,05/03(土・祝),14:03,名古屋,1-2,Ｇ大阪,豊田ス,34436,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ名古屋
198,2008,Ｊ１,第１０節第１日,05/03(土・祝),14:05,大宮,0-3,Ｆ東京,ＮＡＣＫ,12104,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
199,2008,Ｊ１,第１０節第１日,05/03(土・祝),15:00,東京Ｖ,3-2,横浜FM,国立,21798,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ
200,2008,Ｊ１,第１０節第１日,05/03(土・祝),16:03,千葉,0-1,柏,フクアリ,14103,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
201,2008,Ｊ１,第１０節第１日,05/03(土・祝),16:03,清水,1-1,磐田,日本平,20330,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
202,2008,Ｊ１,第１０節第１日,05/03(土・祝),19:03,川崎Ｆ,3-2,鹿島,等々力,20280,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
203,2008,Ｊ１,第１０節第１日,05/03(土・祝),19:04,神戸,1-1,浦和,ホムスタ,23088,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
204,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,草津,0-0,甲府,正田スタ,6459,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／群馬テレビ（録）
205,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,横浜FC,5-0,熊本,ニッパ球,4061,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
206,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,岐阜,0-3,愛媛,長良川,3524,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
207,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:04,鳥栖,3-0,水戸,ベアスタ,5507,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
208,2008,Ｊ２,第１１節第１日,05/03(土・祝),13:05,湘南,4-0,福岡,平塚,6146,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
209,2008,Ｊ２,第１１節第１日,05/03(土・祝),16:04,Ｃ大阪,1-0,徳島,長居,9694,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
210,2008,Ｊ２,第１１節第１日,05/03(土・祝),16:04,広島,1-0,山形,広島ビ,14332,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
211,2008,サテライトリーグ Ｅグループ,第５日,05/04(日・祝),13:59,京都,1-1,Ｃ大阪,東城陽Ｇ,475,
212,2008,Ｊ１,第１１節第１日,05/06(火・休),13:03,磐田,1-4,川崎Ｆ,ヤマハ,13602,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
213,2008,Ｊ１,第１１節第１日,05/06(火・休),13:05,札幌,1-3,東京Ｖ,札幌ド,16508,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ札幌
214,2008,Ｊ１,第１１節第１日,05/06(火・休),14:04,柏,3-0,神戸,柏,9398,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／千葉テレビ
215,2008,Ｊ１,第１１節第１日,05/06(火・休),14:34,新潟,3-0,清水,東北電ス,36403,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟テレビ２１
216,2008,Ｊ１,第１１節第１日,05/06(火・休),15:00,横浜FM,1-1,大宮,日産ス,27988,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
217,2008,Ｊ１,第１１節第１日,05/06(火・休),15:04,Ｆ東京,0-1,名古屋,味スタ,30825,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ／ＴＯＫＹＯ　ＭＸ（録）
218,2008,Ｊ１,第１１節第１日,05/06(火・休),16:00,浦和,3-0,千葉,埼玉,52008,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉
219,2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,水戸,0-2,湘南,笠松,2653,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
220,2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,愛媛,0-0,山形,ニンスタ,3917,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
221,2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,福岡,2-4,熊本,レベスタ,10822,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ福岡／ＮＨＫ熊本
222,2008,Ｊ２,第１２節第１日,05/06(火・休),14:04,甲府,2-1,横浜FC,小瀬,14521,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレビ山梨
223,2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,岐阜,0-1,鳥栖,長良川,4347,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
224,2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,広島,0-1,仙台,広島ビ,13116,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
225,2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,徳島,2-3,草津,鳴門大塚,3247,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
226,2008,Ｊ１,第１２節第１日,05/10(土),14:05,川崎Ｆ,0-1,浦和,等々力,20335,スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）
227,2008,Ｊ１,第１２節第１日,05/10(土),14:05,大分,2-0,東京Ｖ,九石ド,16771,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ大分
228,2008,Ｊ１,第１２節第１日,05/10(土),16:00,大宮,1-2,札幌,ＮＡＣＫ,6399,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉（録）
229,2008,Ｊ１,第１２節第１日,05/10(土),16:03,千葉,1-0,京都,フクアリ,10178,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
230,2008,Ｊ１,第１２節第１日,05/10(土),16:05,Ｆ東京,0-1,柏,味スタ,17122,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／ＴＯＫＹＯ　ＭＸ（録）
231,2008,Ｊ１,第１２節第１日,05/10(土),19:03,名古屋,0-0,神戸,瑞穂陸,7353,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
232,2008,Ｊ１,第１２節第１日,05/10(土),19:04,新潟,1-0,磐田,東北電ス,33657,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
233,2008,Ｊ２,第１３節第１日,05/10(土),13:03,草津,1-3,Ｃ大阪,正田スタ,2301,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
234,2008,Ｊ２,第１３節第１日,05/10(土),13:04,山形,3-1,水戸,ＮＤスタ,3582,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
235,2008,Ｊ１,第１２節第２日,05/11(日),13:04,清水,1-0,鹿島,日本平,16195,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／静岡放送
236,2008,Ｊ１,第１２節第２日,05/11(日),16:03,Ｇ大阪,2-2,横浜FM,万博,20773,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
237,2008,Ｊ２,第１３節第２日,05/11(日),13:03,福岡,0-3,広島,レベスタ,9217,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ福岡
238,2008,Ｊ２,第１３節第２日,05/11(日),13:04,仙台,2-0,甲府,ユアスタ,12325,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／仙台放送
239,2008,Ｊ２,第１３節第２日,05/11(日),16:03,横浜FC,1-0,愛媛,ニッパ球,2734,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
240,2008,Ｊ２,第１３節第２日,05/11(日),16:03,熊本,0-2,岐阜,熊本,4608,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
241,2008,Ｊ２,第１３節第２日,05/11(日),16:04,湘南,2-1,鳥栖,平塚,5023,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
242,2008,サテライトリーグ Ａグループ,第３日,05/11(日),14:00,柏,3-3,札幌,柏,1814,
243,2008,サテライトリーグ Ｂグループ,第４日,05/11(日),14:00,東京Ｖ,0-3,大宮,ヴェルＧ,180,
244,2008,サテライトリーグ Ｃグループ,第３日,05/11(日),15:00,浦和,2-0,草津,埼玉２,1460,
245,2008,サテライトリーグ Ｅグループ,第６日,05/11(日),14:00,神戸,3-2,徳島,いぶき,150,
246,2008,Ｊ１,第１３節第１日,05/17(土),13:04,札幌,1-3,名古屋,札幌ド,16631,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ北海道
247,2008,Ｊ１,第１３節第１日,05/17(土),14:00,磐田,1-2,Ｆ東京,ヤマハ,10958,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡
248,2008,Ｊ１,第１３節第１日,05/17(土),14:04,浦和,2-3,Ｇ大阪,埼玉,57050,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ総合
249,2008,Ｊ１,第１３節第１日,05/17(土),14:04,京都,1-0,横浜FM,鴨池,10903,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）
250,2008,Ｊ１,第１３節第１日,05/17(土),16:04,鹿島,1-1,柏,カシマ,20361,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
251,2008,Ｊ１,第１３節第１日,05/17(土),16:05,千葉,1-0,大分,フクアリ,11616,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
252,2008,Ｊ１,第１３節第１日,05/17(土),19:04,川崎Ｆ,2-3,大宮,等々力,14235,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
253,2008,Ｊ２,第１４節第１日,05/17(土),13:03,鳥栖,0-1,広島,ベアスタ,7897,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
254,2008,Ｊ２,第１４節第１日,05/17(土),16:04,Ｃ大阪,2-0,湘南,長居,6629,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
255,2008,Ｊ１,第１３節第２日,05/18(日),16:03,神戸,1-1,新潟,ホムスタ,9117,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
256,2008,Ｊ１,第１３節第２日,05/18(日),18:03,東京Ｖ,4-1,清水,味スタ,11426,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ（録）／静岡第一テレビ（録）
257,2008,Ｊ２,第１４節第２日,05/18(日),13:03,岐阜,0-1,草津,長良川,3035,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
258,2008,Ｊ２,第１４節第２日,05/18(日),13:04,仙台,3-2,山形,ユアスタ,16931,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ仙台／ＮＨＫ山形
259,2008,Ｊ２,第１４節第２日,05/18(日),14:04,徳島,2-0,熊本,鳴門大塚,2665,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ徳島
260,2008,Ｊ２,第１４節第２日,05/18(日),16:03,横浜FC,2-1,福岡,ニッパ球,3953,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
261,2008,Ｊ２,第１４節第２日,05/18(日),19:04,水戸,1-0,愛媛,笠松,1721,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
262,2008,サテライトリーグ Ａグループ,第４日,05/18(日),14:00,札幌,2-1,柏,宮の沢,2041,
263,2008,サテライトリーグ Ａグループ,第４日,05/18(日),14:00,横浜FM,4-1,千葉,ＭＭ２１,889,
264,2008,サテライトリーグ Ｄグループ,第３日,05/18(日),14:01,川崎Ｆ,0-3,磐田,等々力,3344,
265,2008,Ｊ２,第１５節第１日,05/21(水),19:03,甲府,1-2,鳥栖,小瀬,8705,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
266,2008,Ｊ２,第１５節第１日,05/21(水),19:03,熊本,2-2,仙台,熊本,3691,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
267,2008,Ｊ２,第１５節第１日,05/21(水),19:04,山形,2-0,徳島,ＮＤスタ,2479,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
268,2008,Ｊ２,第１５節第１日,05/21(水),19:04,草津,2-1,水戸,正田スタ,3011,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／群馬テレビ
269,2008,Ｊ２,第１５節第１日,05/21(水),19:04,Ｃ大阪,2-1,福岡,長居,5796,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
270,2008,Ｊ２,第１５節第１日,05/21(水),19:04,広島,1-0,横浜FC,広島ビ,6954,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
271,2008,Ｊ２,第１５節第１日,05/21(水),19:04,愛媛,1-1,湘南,ニンスタ,4511,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
272,2008,ＹＮＣ 予選Ａグループ,第４節,05/25(日),14:01,京都,0-1,神戸,西京極,9397,
273,2008,ＹＮＣ 予選Ａグループ,第４節,05/25(日),19:00,名古屋,4-2,浦和,豊田ス,21015,フジテレビ７３９（録）／フジテレビ７３９【＋ＣＳＨＤ】（録）
274,2008,ＹＮＣ 予選Ｂグループ,第４節,05/25(日),13:04,清水,4-2,磐田,日本平,12389,テレビ静岡／フジテレビ７３９
275,2008,ＹＮＣ 予選Ｂグループ,第４節,05/25(日),15:04,Ｆ東京,3-0,東京Ｖ,味スタ,19141,ＴＯＫＹＯ　ＭＸ／フジテレビ７３９【＋ＣＳＨＤ】（録）
276,2008,ＹＮＣ 予選Ｃグループ,第４節,05/25(日),14:01,札幌,1-2,千葉,函館,5297,
277,2008,ＹＮＣ 予選Ｃグループ,第４節,05/25(日),16:02,柏,3-1,川崎Ｆ,柏の葉,8009,
278,2008,ＹＮＣ 予選Ｄグループ,第４節,05/25(日),14:00,大宮,1-2,大分,ＮＡＣＫ,5902,
279,2008,ＹＮＣ 予選Ｄグループ,第４節,05/25(日),15:00,横浜FM,0-0,新潟,ニッパ球,9803,
280,2008,Ｊ２,第１６節第１日,05/25(日),13:03,湘南,4-1,横浜FC,平塚,5788,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
281,2008,Ｊ２,第１６節第１日,05/25(日),13:03,福岡,2-0,仙台,レベスタ,7232,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
282,2008,Ｊ２,第１６節第１日,05/25(日),13:04,山形,3-1,熊本,ＮＤスタ,3019,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
283,2008,Ｊ２,第１６節第１日,05/25(日),16:04,広島,1-0,草津,広島ビ,9357,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
284,2008,Ｊ２,第１６節第１日,05/25(日),16:04,徳島,0-4,鳥栖,鳴門大塚,2553,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
285,2008,Ｊ２,第１６節第１日,05/25(日),19:03,岐阜,0-5,Ｃ大阪,長良川,3259,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／名古屋テレビ（録）
286,2008,Ｊ２,第１６節第１日,05/25(日),19:04,愛媛,2-1,甲府,ニンスタ,3155,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
287,2008,サテライトリーグ Ｅグループ,第７日,05/26(月),14:01,Ｃ大阪,1-0,神戸,南津守,120,
288,2008,サテライトリーグ Ｆグループ,第５日,05/26(月),14:00,熊本,6-5,広島,八代,156,
289,2008,サテライトリーグ Ｆグループ,第５日,05/26(月),14:02,大分,2-0,鳥栖,別府サ,186,
290,2008,Ｊ２,第１７節第１日,05/30(金),19:05,草津,2-0,熊本,正田スタ,1819,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
291,2008,ＹＮＣ 予選Ａグループ,第５節,05/31(土),14:00,京都,1-2,名古屋,西京極,8933,
292,2008,ＹＮＣ 予選Ａグループ,第５節,05/31(土),19:00,神戸,2-1,浦和,ホムスタ,17453,フジテレビ７３９　【＋ＣＳＨＤ】
293,2008,ＹＮＣ 予選Ｂグループ,第５節,05/31(土),14:03,磐田,3-0,東京Ｖ,鴨池,6025,
294,2008,ＹＮＣ 予選Ｂグループ,第５節,05/31(土),14:04,Ｆ東京,1-1,清水,松本,7941,ＴＯＫＹＯ　ＭＸ／フジテレビ７３９　【＋ＣＳＨＤ】（録）
295,2008,ＹＮＣ 予選Ｃグループ,第５節,05/31(土),15:00,川崎Ｆ,2-0,札幌,等々力,9710,フジテレビ７３９
296,2008,ＹＮＣ 予選Ｃグループ,第５節,05/31(土),16:01,柏,1-1,千葉,柏の葉,8644,
297,2008,ＹＮＣ 予選Ｄグループ,第５節,05/31(土),14:00,大宮,1-1,新潟,熊谷陸,5436,
298,2008,ＹＮＣ 予選Ｄグループ,第５節,05/31(土),14:00,大分,2-2,横浜FM,九石ド,14485,
299,2008,Ｊ２,第１７節第２日,05/31(土),13:04,水戸,1-0,徳島,ひたちな,1036,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
300,2008,Ｊ２,第１７節第２日,05/31(土),13:04,岐阜,1-1,甲府,長良川,2899,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
301,2008,Ｊ２,第１７節第２日,05/31(土),14:04,仙台,2-2,湘南,ユアスタ,10873,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／東日本放送
302,2008,Ｊ２,第１７節第２日,05/31(土),14:04,鳥栖,1-3,福岡,ベアスタ,9225,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ佐賀／ＮＨＫ福岡
303,2008,Ｊ２,第１７節第２日,05/31(土),16:03,横浜FC,2-5,山形,ニッパ球,3146,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
304,2008,Ｊ２,第１７節第２日,05/31(土),16:04,Ｃ大阪,2-0,愛媛,長居,5758,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
305,2008,サテライトリーグ Ａグループ,第５日,06/01(日),14:00,柏,0-1,湘南,柏,1625,
306,2008,サテライトリーグ Ａグループ,第５日,06/01(日),14:01,横浜FM,1-2,札幌,ＭＭ２１,1023,
307,2008,サテライトリーグ Ｂグループ,第５日,06/01(日),14:00,仙台,2-1,東京Ｖ,岩沼,2200,
308,2008,サテライトリーグ Ｂグループ,第５日,06/01(日),14:00,山形,2-1,新潟,鶴岡,1056,
309,2008,サテライトリーグ Ｄグループ,第４日,06/01(日),15:59,名古屋,3-0,川崎Ｆ,豊田ス,2300,
310,2008,サテライトリーグ Ｅグループ,第８日,06/01(日),14:00,Ｃ大阪,4-1,京都,南津守,350,
311,2008,サテライトリーグ Ｅグループ,第８日,06/01(日),14:03,神戸,2-5,Ｇ大阪,三木陸,450,
312,2008,サテライトリーグ Ｆグループ,第６日,06/01(日),14:00,大分,2-1,熊本,大分スＡ,1200,
313,2008,サテライトリーグ Ｆグループ,第６日,06/01(日),15:00,鳥栖,2-2,愛媛,ベアスタ,600,
314,2008,ＹＮＣ 予選Ａグループ,第６節,06/08(日),15:00,浦和,1-5,名古屋,埼玉,35417,テレ玉／フジテレビ７３９【＋ＣＳＨＤ】
315,2008,ＹＮＣ 予選Ａグループ,第６節,06/08(日),15:01,神戸,1-1,京都,ホムスタ,8519,
316,2008,ＹＮＣ 予選Ｂグループ,第６節,06/08(日),15:00,東京Ｖ,2-4,Ｆ東京,国立,12257,
317,2008,ＹＮＣ 予選Ｂグループ,第６節,06/08(日),15:00,磐田,2-0,清水,ヤマハ,11731,
318,2008,ＹＮＣ 予選Ｃグループ,第６節,06/08(日),15:00,千葉,3-2,川崎Ｆ,フクアリ,12921,フジテレビ７３９【＋ＣＳＨＤ】（録）
319,2008,ＹＮＣ 予選Ｃグループ,第６節,06/08(日),15:01,札幌,0-3,柏,札幌ド,10296,
320,2008,ＹＮＣ 予選Ｄグループ,第６節,06/08(日),15:00,新潟,0-1,横浜FM,東北電ス,28542,
321,2008,ＹＮＣ 予選Ｄグループ,第６節,06/08(日),15:01,大分,1-0,大宮,九石ド,16435,
322,2008,Ｊ２,第１８節第１日,06/08(日),13:03,甲府,1-2,草津,小瀬,10110,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
323,2008,Ｊ２,第１８節第１日,06/08(日),13:04,Ｃ大阪,1-2,水戸,長居,6356,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
324,2008,Ｊ２,第１８節第１日,06/08(日),13:04,愛媛,0-0,岐阜,ニンスタ,3371,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
325,2008,Ｊ２,第１８節第１日,06/08(日),13:04,熊本,1-2,福岡,水前寺,4886,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
