,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
164,2007,Ｊ２,第１０節第１日,04/21(土),13:04,徳島,0-1,山形,鳴門,2235,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
165,2007,Ｊ２,第１０節第１日,04/21(土),16:03,Ｃ大阪,0-0,水戸,長居２,5580,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
166,2007,Ｊ２,第１０節第１日,04/21(土),16:04,愛媛,3-0,京都,愛媛陸,2715,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
167,2007,Ｊ１,第７節第２日,04/22(日),16:01,横浜FM,5-0,大分,日産ス,17219,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
168,2007,Ｊ１,第７節第２日,04/22(日),16:03,Ｇ大阪,5-2,磐田,万博,14495,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
169,2007,Ｊ２,第１０節第２日,04/22(日),13:03,鳥栖,0-5,湘南,鳥栖,3760,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
170,2007,Ｊ２,第１０節第２日,04/22(日),13:04,札幌,4-3,東京Ｖ,札幌ド,18385,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／北海道放送
171,2007,サテライトリーグ Ａグループ,第４日,04/22(日),14:02,仙台,2-3,柏,ユアスタ,3300,
172,2007,サテライトリーグ Ｂグループ,第３日,04/22(日),14:00,Ｆ東京,2-0,山形,夢の島,1568,
173,2007,Ｊ２,第１１節第１日,04/25(水),19:03,東京Ｖ,0-3,徳島,味スタ,2481,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
174,2007,Ｊ２,第１１節第１日,04/25(水),19:03,福岡,2-2,Ｃ大阪,博多球,6694,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ西日本（録）
175,2007,Ｊ２,第１１節第１日,04/25(水),19:04,山形,3-3,仙台,ＮＤスタ,6604,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
176,2007,Ｊ２,第１１節第１日,04/25(水),19:04,水戸,0-2,湘南,笠松,958,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
177,2007,Ｊ２,第１１節第１日,04/25(水),19:04,愛媛,0-1,草津,愛媛陸,2487,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
178,2007,Ｊ２,第１１節第１日,04/25(水),19:05,京都,1-1,鳥栖,西京極,3529,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＫＢＳ京都
179,2007,Ｊ１,第８節第１日,04/28(土),13:03,横浜FC,1-1,清水,日産ス,15008,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
180,2007,Ｊ１,第８節第１日,04/28(土),15:05,大分,0-4,Ｇ大阪,九石ド,20806,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ大分
181,2007,Ｊ１,第８節第１日,04/28(土),16:00,大宮,1-2,甲府,駒場,6628,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
182,2007,Ｊ１,第８節第１日,04/28(土),16:03,神戸,0-0,Ｆ東京,ホムスタ,9213,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
183,2007,Ｊ１,第８節第１日,04/28(土),16:53,柏,2-0,名古屋,柏,11077,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ（録）
184,2007,Ｊ１,第８節第１日,04/28(土),19:01,新潟,0-6,横浜FM,東北電ス,41283,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
185,2007,Ｊ１,第８節第１日,04/28(土),19:04,磐田,4-2,広島,ヤマハ,10131,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ／静岡放送（録）
186,2007,Ｊ２,第１２節第１日,04/28(土),13:03,Ｃ大阪,1-0,草津,長居２,4312,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
187,2007,Ｊ２,第１２節第１日,04/28(土),14:03,札幌,1-0,愛媛,札幌ド,13781,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／北海道テレビ
188,2007,Ｊ１,第８節第２日,04/29(日・祝),15:05,川崎Ｆ,1-1,千葉,等々力,21804,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
189,2007,Ｊ１,第８節第２日,04/29(日・祝),16:00,鹿島,0-1,浦和,カシマ,36146,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
190,2007,Ｊ２,第１２節第２日,04/29(日・祝),13:04,仙台,2-0,水戸,ユアスタ,15897,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
191,2007,Ｊ２,第１２節第２日,04/29(日・祝),13:04,徳島,0-1,福岡,鳴門,3941,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
192,2007,Ｊ２,第１２節第２日,04/29(日・祝),16:03,鳥栖,2-1,東京Ｖ,鳥栖,7023,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ佐賀
193,2007,Ｊ２,第１２節第２日,04/29(日・祝),19:03,湘南,0-4,山形,平塚,5875,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
194,2007,Ｊ１,第９節第１日,05/03(木・祝),14:04,浦和,1-1,千葉,埼玉,57440,スカパー！・ｅ２（ＴＢＳチャンネル）／テレ玉／ＢＳ－ｉ
195,2007,Ｊ１,第９節第１日,05/03(木・祝),14:04,甲府,1-0,横浜FC,小瀬,16279,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレビ山梨
196,2007,Ｊ１,第９節第１日,05/03(木・祝),16:03,名古屋,1-2,大分,瑞穂陸,14146,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／東海テレビ（録）
197,2007,Ｊ１,第９節第１日,05/03(木・祝),16:03,神戸,2-2,Ｇ大阪,ホムスタ,22236,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
198,2007,Ｊ１,第９節第１日,05/03(木・祝),16:04,広島,2-1,大宮,広島ビ,13220,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
199,2007,Ｊ１,第９節第１日,05/03(木・祝),16:05,柏,0-0,新潟,柏の葉,13481,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ
200,2007,Ｊ１,第９節第１日,05/03(木・祝),16:05,Ｆ東京,1-2,鹿島,味スタ,30436,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＴＯＫＹＯ　ＭＸ
201,2007,Ｊ１,第９節第１日,05/03(木・祝),19:04,横浜FM,2-1,川崎Ｆ,日産ス,33498,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ｔｖｋ／ＢＳ
202,2007,Ｊ１,第９節第１日,05/03(木・祝),19:05,清水,2-1,磐田,日本平,20318,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
203,2007,Ｊ２,第１３節第１日,05/03(木・祝),13:03,草津,2-1,札幌,群馬陸,5051,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／群馬テレビ（録）
204,2007,Ｊ２,第１３節第１日,05/03(木・祝),13:03,福岡,2-0,湘南,博多球,8112,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
205,2007,Ｊ２,第１３節第１日,05/03(木・祝),13:04,仙台,0-1,京都,ユアスタ,19033,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
206,2007,Ｊ２,第１３節第１日,05/03(木・祝),13:04,山形,2-1,鳥栖,ＮＤスタ,5407,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
207,2007,Ｊ２,第１３節第１日,05/03(木・祝),16:03,東京Ｖ,1-5,水戸,国立,9001,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
208,2007,Ｊ２,第１３節第１日,05/03(木・祝),16:03,Ｃ大阪,1-1,徳島,長居２,6611,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
209,2007,Ｊ１,第１０節第１日,05/06(日),13:00,大分,1-2,広島,九石ド,20224,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
210,2007,Ｊ１,第１０節第１日,05/06(日),13:03,横浜FC,0-3,神戸,三ツ沢,4458,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
211,2007,Ｊ１,第１０節第１日,05/06(日),14:04,新潟,3-1,甲府,東北電ス,39507,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟放送
212,2007,Ｊ１,第１０節第１日,05/06(日),14:04,Ｇ大阪,1-1,清水,万博,18223,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
213,2007,Ｊ１,第１０節第１日,05/06(日),15:04,鹿島,1-1,横浜FM,カシマ,13344,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
214,2007,Ｊ１,第１０節第１日,05/06(日),16:01,大宮,1-1,浦和,埼玉,33162,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
215,2007,Ｊ１,第１０節第１日,05/06(日),16:02,磐田,1-0,名古屋,エコパ,23142,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡／ＮＨＫ名古屋
216,2007,Ｊ１,第１０節第１日,05/06(日),16:04,川崎Ｆ,5-2,Ｆ東京,等々力,14983,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ総合
217,2007,Ｊ１,第１０節第１日,05/06(日),19:03,千葉,1-1,柏,フクアリ,11969,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
218,2007,Ｊ２,第１４節第１日,05/06(日),13:04,札幌,1-0,仙台,札幌厚別,12070,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
219,2007,Ｊ２,第１４節第１日,05/06(日),13:04,水戸,1-1,徳島,笠松,1067,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ水戸＊
220,2007,Ｊ２,第１４節第１日,05/06(日),13:04,愛媛,0-1,山形,愛媛陸,3147,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
221,2007,Ｊ２,第１４節第１日,05/06(日),13:05,京都,1-4,東京Ｖ,西京極,4811,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）
222,2007,Ｊ２,第１４節第１日,05/06(日),16:03,湘南,3-2,草津,平塚,3375,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
223,2007,Ｊ２,第１４節第１日,05/06(日),16:03,鳥栖,1-0,Ｃ大阪,鳥栖,4928,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
224,2007,サテライトリーグ Ｆグループ,第５日,05/07(月),14:00,愛媛,1-2,鳥栖,愛媛球,118,
225,2007,ＹＮＣ 予選Ａグループ,第５節,05/09(水),19:00,Ｇ大阪,0-1,広島,万博,6267,
226,2007,ＹＮＣ 予選Ａグループ,第５節,05/09(水),19:01,千葉,0-1,神戸,フクアリ,6749,
227,2007,ＹＮＣ 予選Ｂグループ,第５節,05/09(水),19:00,横浜FM,3-0,柏,三ツ沢,8041,
228,2007,ＹＮＣ 予選Ｂグループ,第５節,05/09(水),19:04,大宮,1-2,清水,駒場,4448,フジテレビ７３９（録）／テレ玉
229,2007,ＹＮＣ 予選Ｃグループ,第５節,05/09(水),19:00,磐田,1-0,大分,ヤマハ,3876,
230,2007,ＹＮＣ 予選Ｃグループ,第５節,05/09(水),19:04,Ｆ東京,0-1,横浜FC,国立,15610,フジテレビ７２１／ＴＯＫＹＯ　ＭＸ＊
231,2007,ＹＮＣ 予選Ｄグループ,第５節,05/09(水),19:01,名古屋,1-4,鹿島,瑞穂陸,3858,フジテレビ７３９（録）／東海テレビ（録）
232,2007,ＹＮＣ 予選Ｄグループ,第５節,05/09(水),19:02,甲府,0-0,新潟,小瀬,7641,
233,2007,Ｊ１,第１１節第１日,05/12(土),14:04,広島,0-2,横浜FC,広島ビ,13636,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
234,2007,Ｊ１,第１１節第１日,05/12(土),14:05,横浜FM,0-2,名古屋,日産ス,19074,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
235,2007,Ｊ１,第１１節第１日,05/12(土),15:04,清水,3-1,新潟,日本平,12197,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ静岡
236,2007,Ｊ１,第１１節第１日,05/12(土),16:04,柏,2-0,大分,柏,9374,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ（録）
237,2007,Ｊ１,第１１節第１日,05/12(土),19:00,鹿島,2-1,磐田,カシマ,13259,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
238,2007,Ｊ１,第１１節第１日,05/12(土),19:04,Ｆ東京,4-1,千葉,味スタ,21821,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＴＯＫＹＯ　ＭＸ／ＢＳ
239,2007,Ｊ２,第１５節第１日,05/12(土),13:04,愛媛,0-4,湘南,愛媛陸,3187,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
240,2007,Ｊ２,第１５節第１日,05/12(土),14:04,徳島,1-1,鳥栖,鳴門大塚,2528,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ徳島
241,2007,Ｊ１,第１１節第２日,05/13(日),14:04,甲府,1-3,川崎Ｆ,小瀬,12686,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ甲府
242,2007,Ｊ１,第１１節第２日,05/13(日),15:03,神戸,0-0,大宮,ホムスタ,7769,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
243,2007,Ｊ１,第１１節第２日,05/13(日),16:03,浦和,1-1,Ｇ大阪,埼玉,55258,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
244,2007,Ｊ２,第１５節第２日,05/13(日),13:03,草津,1-3,仙台,群馬陸,4042,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／群馬テレビ（録）
245,2007,Ｊ２,第１５節第２日,05/13(日),13:03,福岡,2-4,京都,博多球,8742,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
246,2007,Ｊ２,第１５節第２日,05/13(日),14:04,山形,1-1,東京Ｖ,ＮＤスタ,8221,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ山形
247,2007,Ｊ２,第１５節第２日,05/13(日),16:03,Ｃ大阪,0-1,札幌,長居２,6272,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
248,2007,サテライトリーグ Ａグループ,第５日,05/13(日),14:00,柏,1-3,鹿島,柏,1813,
249,2007,サテライトリーグ Ｂグループ,第４日,05/13(日),14:00,Ｆ東京,2-0,水戸,江戸川,1037,
250,2007,サテライトリーグ Ｄグループ,第２日,05/13(日),13:59,湘南,2-0,磐田,馬入,650,
251,2007,サテライトリーグ Ｆグループ,第６日,05/13(日),14:01,広島,2-1,愛媛,吉田,310,
252,2007,サテライトリーグ Ｅグループ,第５日,05/14(月),13:59,Ｃ大阪,1-1,名古屋,南津守,250,
253,2007,Ｊ１,第１２節第１日,05/19(土),13:00,Ｇ大阪,2-1,柏,万博,13765,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
254,2007,Ｊ１,第１２節第１日,05/19(土),14:02,名古屋,1-2,浦和,豊田ス,34347,スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／名古屋テレビ
255,2007,Ｊ１,第１２節第１日,05/19(土),14:04,新潟,1-1,鹿島,東北電ス,38268,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟総合テレビ
256,2007,Ｊ１,第１２節第１日,05/19(土),14:05,大分,2-0,川崎Ｆ,九石ド,15371,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
257,2007,Ｊ１,第１２節第１日,05/19(土),16:00,大宮,1-0,横浜FC,駒場,9466,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
258,2007,Ｊ１,第１２節第１日,05/19(土),16:00,千葉,1-3,広島,フクアリ,10983,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
259,2007,Ｊ１,第１２節第１日,05/19(土),19:04,甲府,0-0,清水,小瀬,12422,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
260,2007,Ｊ２,第１６節第１日,05/19(土),13:03,草津,0-1,京都,松本,3096,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
261,2007,Ｊ２,第１６節第１日,05/19(土),13:04,札幌,3-0,水戸,札幌ド,15251,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレビ北海道
262,2007,Ｊ２,第１６節第１日,05/19(土),14:04,福岡,1-2,鳥栖,博多球,13372,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ福岡
263,2007,Ｊ１,第１２節第２日,05/20(日),15:04,磐田,2-3,神戸,ヤマハ,12149,スカパー！・ｅ２（ＴＢＳチャンネル）／静岡放送／ＢＳ－ｉ（録）
264,2007,Ｊ１,第１２節第２日,05/20(日),16:01,横浜FM,0-1,Ｆ東京,日産ス,25811,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
265,2007,Ｊ２,第１６節第２日,05/20(日),13:03,東京Ｖ,1-0,湘南,国立,11346,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
266,2007,Ｊ２,第１６節第２日,05/20(日),13:04,仙台,1-2,徳島,ユアスタ,13419,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ仙台
267,2007,Ｊ２,第１６節第２日,05/20(日),16:03,Ｃ大阪,0-2,愛媛,長居２,4762,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
268,2007,ＹＮＣ 予選Ａグループ,第６節,05/23(水),19:00,神戸,2-4,Ｇ大阪,ホムスタ,5827,
269,2007,ＹＮＣ 予選Ａグループ,第６節,05/23(水),19:00,広島,1-0,千葉,広島ビ,4450,
270,2007,ＹＮＣ 予選Ｂグループ,第６節,05/23(水),19:00,柏,3-0,横浜FM,柏,5607,フジテレビ７３９（録）
271,2007,ＹＮＣ 予選Ｂグループ,第６節,05/23(水),19:00,清水,3-0,大宮,日本平,6346,
272,2007,ＹＮＣ 予選Ｃグループ,第６節,05/23(水),19:00,大分,1-3,磐田,九石ド,9741,
273,2007,ＹＮＣ 予選Ｃグループ,第６節,05/23(水),19:04,横浜FC,1-2,Ｆ東京,三ツ沢,5133,ＴＯＫＹＯ　ＭＸ＊／フジテレビ７３９（録）
274,2007,ＹＮＣ 予選Ｄグループ,第６節,05/23(水),19:00,甲府,0-3,鹿島,小瀬,8844,フジテレビ７３９
275,2007,ＹＮＣ 予選Ｄグループ,第６節,05/23(水),19:00,新潟,0-0,名古屋,東北電ス,28660,
276,2007,Ｊ２,第１７節第１日,05/23(水),19:03,東京Ｖ,4-2,福岡,味スタ,3504,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ（録）
277,2007,Ｊ２,第１７節第１日,05/23(水),19:03,湘南,1-2,札幌,平塚,3872,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
278,2007,Ｊ２,第１７節第１日,05/23(水),19:03,鳥栖,1-0,仙台,鳥栖,4398,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
279,2007,Ｊ２,第１７節第１日,05/23(水),19:04,山形,0-0,徳島,ＮＤスタ,3373,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
280,2007,Ｊ２,第１７節第１日,05/23(水),19:04,水戸,1-3,Ｃ大阪,笠松,1291,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
281,2007,Ｊ２,第１７節第１日,05/23(水),19:04,京都,2-1,愛媛,西京極,4643,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＫＢＳ京都
282,2007,Ｊ１,第１３節第１日,05/26(土),13:03,横浜FC,2-1,大分,三ツ沢,4935,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
283,2007,Ｊ１,第１３節第１日,05/26(土),15:03,神戸,2-1,柏,ホムスタ,9173,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ神戸（録）
284,2007,Ｊ１,第１３節第１日,05/26(土),15:04,Ｆ東京,0-1,名古屋,味スタ,22679,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＴＯＫＹＯ　ＭＸ
285,2007,Ｊ１,第１３節第１日,05/26(土),16:03,鹿島,2-0,甲府,カシマ,10081,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ水戸＊
286,2007,Ｊ１,第１３節第１日,05/26(土),19:04,千葉,1-2,Ｇ大阪,フクアリ,14405,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＢＳ
287,2007,Ｊ１,第１３節第１日,05/26(土),19:04,広島,2-1,清水,広島ビ,10514,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
288,2007,Ｊ２,第１８節第１日,05/26(土),13:03,草津,1-0,水戸,熊谷陸,3401,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
289,2007,Ｊ２,第１８節第１日,05/26(土),14:04,徳島,0-1,東京Ｖ,鳴門大塚,5174,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ徳島
290,2007,Ｊ２,第１８節第１日,05/26(土),14:04,愛媛,0-2,鳥栖,愛媛陸,3069,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ松山
291,2007,Ｊ１,第１３節第２日,05/27(日),15:00,川崎Ｆ,1-1,大宮,等々力,14033,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
292,2007,Ｊ１,第１３節第２日,05/27(日),15:04,浦和,1-1,横浜FM,埼玉,51829,スカパー！・ｅ２（ＴＢＳチャンネル）／テレ玉／ＢＳ－ｉ
293,2007,Ｊ１,第１３節第２日,05/27(日),16:03,磐田,2-4,新潟,ヤマハ,11734,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
294,2007,Ｊ２,第１８節第２日,05/27(日),13:03,福岡,1-2,札幌,博多球,7445,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
295,2007,Ｊ２,第１８節第２日,05/27(日),13:34,仙台,2-0,山形,ユアスタ,18156,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ミヤギテレビ
296,2007,Ｊ２,第１８節第２日,05/27(日),16:03,Ｃ大阪,1-4,湘南,長居２,4693,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
297,2007,サテライトリーグ Ａグループ,第６日,05/27(日),14:01,鹿島,2-1,柏,ひたちな,936,
298,2007,サテライトリーグ Ｂグループ,第５日,05/27(日),13:59,横浜FC,0-2,水戸,戸塚Ｇ,200,
299,2007,サテライトリーグ Ｄグループ,第３日,05/27(日),14:00,東京Ｖ,3-1,甲府,ヴェルＧ,200,
300,2007,サテライトリーグ Ｅグループ,第６日,05/27(日),15:00,京都,2-2,Ｇ大阪,東城陽Ｇ,712,
301,2007,サテライトリーグ Ｆグループ,第７日,05/27(日),14:01,大分,0-2,広島,大分スＢ,789,
302,2007,サテライトリーグ Ｆグループ,第７日,05/27(日),15:00,鳥栖,0-1,愛媛,小郡,500,
303,2007,Ｊ２,第１９節第１日,06/02(土),13:03,東京Ｖ,0-1,愛媛,味スタ,4885,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
304,2007,Ｊ２,第１９節第１日,06/02(土),13:04,山形,1-1,草津,ＮＤスタ,4733,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
305,2007,Ｊ２,第１９節第１日,06/02(土),14:03,札幌,2-0,京都,札幌厚別,8370,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ札幌
306,2007,Ｊ２,第１９節第１日,06/02(土),16:03,福岡,2-1,徳島,博多球,6210,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
307,2007,Ｊ２,第１９節第１日,06/02(土),16:04,仙台,2-1,湘南,ユアスタ,12734,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
308,2007,Ｊ２,第１９節第１日,06/02(土),19:04,水戸,0-1,鳥栖,笠松,1547,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
309,2007,サテライトリーグ Ａグループ,第７日,06/03(日),14:01,札幌,1-2,仙台,宮の沢,1944,
310,2007,サテライトリーグ Ａグループ,第７日,06/03(日),15:01,千葉,2-2,鹿島,市原,1197,
311,2007,サテライトリーグ Ｂグループ,第６日,06/03(日),14:00,山形,3-1,横浜FC,山形市,1459,
312,2007,サテライトリーグ Ｃグループ,第２日,06/03(日),14:00,草津,2-1,新潟,嬬恋陸,600,
313,2007,サテライトリーグ Ｄグループ,第４日,06/03(日),14:00,甲府,4-1,東京Ｖ,櫛形陸,2062,
314,2007,サテライトリーグ Ｅグループ,第７日,06/03(日),14:04,神戸,1-0,名古屋,三木陸,780,
315,2007,Ｊ１,第１４節第１日,06/09(土),13:04,柏,0-0,大宮,柏の葉,12730,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ（録）
316,2007,Ｊ１,第１４節第１日,06/09(土),14:05,Ｇ大阪,2-1,横浜FC,万博,19752,スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
317,2007,Ｊ１,第１４節第１日,06/09(土),15:00,大分,2-2,鹿島,九石ド,21804,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
318,2007,Ｊ１,第１４節第１日,06/09(土),15:04,新潟,3-1,神戸,東北電ス,38667,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟テレビ２１
319,2007,Ｊ１,第１４節第１日,06/09(土),19:03,横浜FM,1-0,千葉,日産ス,23028,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
320,2007,Ｊ１,第１４節第１日,06/09(土),19:04,名古屋,2-2,川崎Ｆ,豊田ス,21190,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
321,2007,Ｊ２,第２０節第１日,06/09(土),13:03,東京Ｖ,2-1,仙台,味スタ,10190,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ（録）
322,2007,Ｊ２,第２０節第１日,06/09(土),16:04,京都,3-0,山形,西京極,5672,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ京都／ＫＢＳ京都（録）
323,2007,Ｊ１,第１４節第２日,06/10(日),14:02,甲府,1-6,磐田,小瀬,11389,スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
324,2007,Ｊ１,第１４節第２日,06/10(日),16:04,清水,1-3,Ｆ東京,日本平,15322,スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
